Date,Stock,Value
07/05/2019,Amazon,-0.671791861
08/05/2019,Costco,-0.916991208
08/05/2019,T K Maxx,-0.494787701
08/05/2019,Gap,0.501181573
08/05/2019,Etsy,-0.545983224
08/05/2019,Ebay,-0.764323871
08/05/2019,Alibaba,0.047007444
08/05/2019,Amazon,-0.67634286
09/05/2019,Costco,-0.894980102
09/05/2019,T K Maxx,-0.510601203
09/05/2019,Gap,0.490624192
09/05/2019,Etsy,-0.658280924
09/05/2019,Ebay,-0.758327782
09/05/2019,Alibaba,0.036933716
09/05/2019,Amazon,-0.701562433
10/05/2019,Costco,-0.866871898
10/05/2019,T K Maxx,-0.473391998
10/05/2019,Gap,0.408803488
10/05/2019,Etsy,-0.642326053
10/05/2019,Ebay,-0.776317558
10/05/2019,Alibaba,0.01788544
10/05/2019,Amazon,-0.715496629
13/05/2019,Costco,-0.907252768
13/05/2019,T K Maxx,-0.63711444
13/05/2019,Gap,0.19501466
13/05/2019,Etsy,-0.712435371
13/05/2019,Ebay,-0.889499577
13/05/2019,Alibaba,-0.128457647
13/05/2019,Amazon,-0.810316882
14/05/2019,Costco,-0.900839115
14/05/2019,T K Maxx,-0.627811393
14/05/2019,Gap,0.208211815
14/05/2019,Etsy,-0.688042847
14/05/2019,Ebay,-0.819790481
14/05/2019,Alibaba,-0.039992454
14/05/2019,Amazon,-0.785745486
15/05/2019,Costco,-0.885478601
15/05/2019,T K Maxx,-0.628745983
15/05/2019,Gap,0.14882519
15/05/2019,Etsy,-0.640945342
15/05/2019,Ebay,-0.801801915
15/05/2019,Alibaba,0.010559245
15/05/2019,Amazon,-0.74202653
16/05/2019,Costco,-0.863546475
16/05/2019,T K Maxx,-0.596045392
16/05/2019,Gap,0.132988833
16/05/2019,Etsy,-0.613944782
16/05/2019,Ebay,-0.784562746
16/05/2019,Alibaba,-0.026621742
16/05/2019,Amazon,-0.690713689
17/05/2019,Costco,-0.856341242
17/05/2019,T K Maxx,-0.563343311
17/05/2019,Gap,0.134309289
17/05/2019,Etsy,-0.627291676
17/05/2019,Ebay,-0.8122959
17/05/2019,Alibaba,-0.13651635
17/05/2019,Amazon,-0.745055871
20/05/2019,Costco,-0.851986408
20/05/2019,T K Maxx,-0.569883205
20/05/2019,Gap,0.101316689
20/05/2019,Etsy,-0.622075663
20/05/2019,Ebay,-0.837780559
20/05/2019,Alibaba,-0.299893247
20/05/2019,Amazon,-0.759187208
21/05/2019,Costco,-0.84383151
21/05/2019,T K Maxx,-0.542788292
21/05/2019,Gap,0.143546784
21/05/2019,Etsy,-0.590012535
21/05/2019,Ebay,-0.836281159
21/05/2019,Alibaba,-0.248975434
21/05/2019,Amazon,-0.761230202
22/05/2019,Costco,-0.847156678
22/05/2019,T K Maxx,-0.686674543
22/05/2019,Gap,0.055127503
22/05/2019,Etsy,-0.608421938
22/05/2019,Ebay,-0.856518826
22/05/2019,Alibaba,-0.3332278
22/05/2019,Amazon,-0.758186886
23/05/2019,Costco,-0.85491617
23/05/2019,T K Maxx,-0.64556376
23/05/2019,Gap,-0.000299177
23/05/2019,Etsy,-0.619007409
23/05/2019,Ebay,-0.883503489
23/05/2019,Alibaba,-0.385061457
23/05/2019,Amazon,-0.820461123
24/05/2019,Costco,-0.864654864
24/05/2019,T K Maxx,-0.696017836
24/05/2019,Gap,0.026094847
24/05/2019,Etsy,-0.597683139
24/05/2019,Ebay,-0.870011913
24/05/2019,Alibaba,-0.403377225
24/05/2019,Amazon,-0.809471564
28/05/2019,Costco,-0.87249359
28/05/2019,T K Maxx,-0.84083905
28/05/2019,Gap,0.014217294
28/05/2019,Etsy,-0.592773957
28/05/2019,Ebay,-0.863265218
28/05/2019,Alibaba,-0.406857265
28/05/2019,Amazon,-0.790944233
29/05/2019,Costco,-0.916991208
29/05/2019,T K Maxx,-0.872606169
29/05/2019,Gap,-0.057045174
29/05/2019,Etsy,-0.637263426
29/05/2019,Ebay,-0.872259199
29/05/2019,Alibaba,-0.449533038
29/05/2019,Amazon,-0.815233999
30/05/2019,Costco,-0.910261381
30/05/2019,T K Maxx,-0.795057179
30/05/2019,Gap,-0.087398572
30/05/2019,Etsy,-0.62468364
30/05/2019,Ebay,-0.840656373
30/05/2019,Alibaba,-0.475358059
30/05/2019,Amazon,-0.819277635
31/05/2019,Costco,-0.925780109
31/05/2019,T K Maxx,-0.820283658
31/05/2019,Gap,-0.340778292
31/05/2019,Etsy,-0.634502004
31/05/2019,Ebay,-0.874517364
31/05/2019,Alibaba,-0.508509834
31/05/2019,Amazon,-0.877395584
03/06/2019,Costco,-0.913982467
03/06/2019,T K Maxx,-0.857656827
03/06/2019,Gap,-0.326261252
03/06/2019,Etsy,-0.653525128
03/06/2019,Ebay,-0.897843576
03/06/2019,Alibaba,-0.496604417
03/06/2019,Amazon,-0.993462503
04/06/2019,Costco,-0.878036047
04/06/2019,T K Maxx,-0.781976272
04/06/2019,Gap,-0.307785692
04/06/2019,Etsy,-0.650763706
04/06/2019,Ebay,-0.82861615
04/06/2019,Alibaba,-0.418945739
04/06/2019,Amazon,-0.941515674
05/06/2019,Costco,-0.85942909
05/06/2019,T K Maxx,-0.738997054
05/06/2019,Gap,-0.372450722
05/06/2019,Etsy,-0.64708179
05/06/2019,Ebay,-0.827111614
05/06/2019,Alibaba,-0.464735159
05/06/2019,Amazon,-0.928919754
06/06/2019,Costco,-0.833696643
06/06/2019,T K Maxx,-0.763289315
06/06/2019,Gap,-0.433156378
06/06/2019,Etsy,-0.639871462
06/06/2019,Ebay,-0.808299012
06/06/2019,Alibaba,-0.467482413
06/06/2019,Amazon,-0.906574304
07/06/2019,Costco,-0.795691276
07/06/2019,T K Maxx,-0.667988332
07/06/2019,Gap,-0.402803265
07/06/2019,Etsy,-0.610262925
07/06/2019,Ebay,-0.755626929
07/06/2019,Alibaba,-0.417480444
07/06/2019,Amazon,-0.836593317
10/06/2019,Costco,-0.789040302
10/06/2019,T K Maxx,-0.695083618
10/06/2019,Gap,-0.412041045
10/06/2019,Etsy,-0.588478437
10/06/2019,Ebay,-0.709726319
10/06/2019,Alibaba,-0.314545638
10/06/2019,Amazon,-0.756848395
11/06/2019,Costco,-0.786981736
11/06/2019,T K Maxx,-0.654907052
11/06/2019,Gap,-0.392246168
11/06/2019,Etsy,-0.559790335
11/06/2019,Ebay,-0.701449101
11/06/2019,Alibaba,-0.263261711
11/06/2019,Amazon,-0.75252313
12/06/2019,Costco,-0.786031561
12/06/2019,T K Maxx,-0.648366785
12/06/2019,Gap,-0.452951682
12/06/2019,Etsy,-0.529261363
12/06/2019,Ebay,-0.64200343
12/06/2019,Alibaba,-0.311065877
12/06/2019,Amazon,-0.764329843
13/06/2019,Costco,-0.76639583
13/06/2019,T K Maxx,-0.583898702
13/06/2019,Gap,-0.409402127
13/06/2019,Etsy,-0.515761025
13/06/2019,Ebay,-0.643508571
13/06/2019,Alibaba,-0.305754147
13/06/2019,Amazon,-0.743224206
14/06/2019,Costco,-0.762912193
14/06/2019,T K Maxx,-0.535313434
14/06/2019,Gap,-0.406762354
14/06/2019,Etsy,-0.550278744
14/06/2019,Ebay,-0.650280649
14/06/2019,Alibaba,-0.346598232
14/06/2019,Amazon,-0.744111876
17/06/2019,Costco,-0.752777199
17/06/2019,T K Maxx,-0.514758415
17/06/2019,Gap,-0.386966908
17/06/2019,Etsy,-0.540153607
17/06/2019,Ebay,-0.64275585
17/06/2019,Alibaba,-0.313446737
17/06/2019,Amazon,-0.721061923
18/06/2019,Costco,-0.742405266
18/06/2019,T K Maxx,-0.489531191
18/06/2019,Gap,-0.429197431
18/06/2019,Etsy,-0.563318865
18/06/2019,Ebay,-0.593093143
18/06/2019,Alibaba,-0.210878603
18/06/2019,Amazon,-0.699449139
19/06/2019,Costco,-0.735120672
19/06/2019,T K Maxx,-0.46056747
19/06/2019,Gap,-0.426557231
19/06/2019,Etsy,-0.545062789
19/06/2019,Ebay,-0.55847943
19/06/2019,Alibaba,-0.211794168
19/06/2019,Amazon,-0.688994891
20/06/2019,Costco,-0.705903696
20/06/2019,T K Maxx,-0.489531191
20/06/2019,Gap,-0.417320448
20/06/2019,Etsy,-0.534477318
20/06/2019,Ebay,-0.574281447
20/06/2019,Alibaba,-0.160693298
20/06/2019,Amazon,-0.675751009
21/06/2019,Costco,-0.715563666
21/06/2019,T K Maxx,-0.57362082
21/06/2019,Gap,-0.401484518
21/06/2019,Etsy,-0.58126805
21/06/2019,Ebay,-0.564498785
21/06/2019,Alibaba,-0.17351428
21/06/2019,Amazon,-0.685458402
24/06/2019,Costco,-0.710496615
24/06/2019,T K Maxx,-0.587635572
24/06/2019,Gap,-0.472747128
24/06/2019,Etsy,-0.609649263
24/06/2019,Ebay,-0.59008286
24/06/2019,Alibaba,-0.163440552
24/06/2019,Amazon,-0.681795287
25/06/2019,Costco,-0.713742549
25/06/2019,T K Maxx,-0.562408721
25/06/2019,Gap,-0.497820838
25/06/2019,Etsy,-0.642479439
25/06/2019,Ebay,-0.64200343
25/06/2019,Alibaba,-0.205566874
25/06/2019,Amazon,-0.731995156
26/06/2019,Costco,-0.729182425
26/06/2019,T K Maxx,-0.581095678
26/06/2019,Gap,-0.478026104
26/06/2019,Etsy,-0.664417372
26/06/2019,Ebay,-0.628458973
26/06/2019,Alibaba,-0.147139529
26/06/2019,Amazon,-0.704436556
27/06/2019,Costco,-0.719918499
27/06/2019,T K Maxx,-0.57829228
27/06/2019,Gap,-0.467468295
27/06/2019,Etsy,-0.633734955
27/06/2019,Ebay,-0.621686896
27/06/2019,Alibaba,-0.112156625
27/06/2019,Amazon,-0.695349177
28/06/2019,Costco,-0.730369539
28/06/2019,T K Maxx,-0.57829228
28/06/2019,Gap,-0.434475694
28/06/2019,Etsy,-0.648922777
28/06/2019,Ebay,-0.605884576
28/06/2019,Alibaba,-0.138714432
28/06/2019,Amazon,-0.710353994
01/07/2019,Costco,-0.735991486
01/07/2019,T K Maxx,-0.570817795
01/07/2019,Gap,-0.435795866
01/07/2019,Etsy,-0.638337306
01/07/2019,Ebay,-0.576538101
01/07/2019,Alibaba,-0.03614602
01/07/2019,Amazon,-0.670115415
02/07/2019,Costco,-0.720789186
02/07/2019,T K Maxx,-0.587635572
02/07/2019,Gap,-0.474066587
02/07/2019,Etsy,-0.629439436
02/07/2019,Ebay,-0.562242131
02/07/2019,Alibaba,-0.028819824
02/07/2019,Amazon,-0.653039226
03/07/2019,Costco,-0.691731061
03/07/2019,T K Maxx,-0.481122862
03/07/2019,Gap,-0.414680248
03/07/2019,Etsy,-0.604279863
03/07/2019,Ebay,-0.575786588
03/07/2019,Alibaba,-0.043106101
03/07/2019,Amazon,-0.646431474
05/07/2019,Costco,-0.69877808
05/07/2019,T K Maxx,-0.433471065
05/07/2019,Gap,-0.390925997
05/07/2019,Etsy,-0.618086916
05/07/2019,Ebay,-0.583311085
05/07/2019,Alibaba,-0.068198614
05/07/2019,Amazon,-0.640922506
08/07/2019,Costco,-0.689673006
08/07/2019,T K Maxx,-0.384886542
08/07/2019,Gap,-0.367171746
08/07/2019,Etsy,-0.608421938
08/07/2019,Ebay,-0.602875502
08/07/2019,Alibaba,-0.1570302
08/07/2019,Amazon,-0.62766465
09/07/2019,Costco,-0.685159449
09/07/2019,T K Maxx,-0.399835884
09/07/2019,Gap,-0.401539514
09/07/2019,Etsy,-0.564699517
09/07/2019,Ebay,-0.572776306
09/07/2019,Alibaba,-0.15061957
09/07/2019,Amazon,-0.576971608
10/07/2019,Costco,-0.673678872
10/07/2019,T K Maxx,-0.365266113
10/07/2019,Gap,-0.417586733
10/07/2019,Etsy,-0.570989469
10/07/2019,Ebay,-0.567509068
10/07/2019,Alibaba,-0.184870246
10/07/2019,Amazon,-0.535958011
11/07/2019,Costco,-0.63314017
11/07/2019,T K Maxx,-0.299862696
11/07/2019,Gap,-0.376131415
11/07/2019,Etsy,-0.593387619
11/07/2019,Ebay,-0.598360381
11/07/2019,Alibaba,-0.191830048
11/07/2019,Amazon,-0.558979801
12/07/2019,Costco,-0.610178252
12/07/2019,T K Maxx,-0.222313706
12/07/2019,Gap,-0.310605552
12/07/2019,Etsy,-0.599370681
12/07/2019,Ebay,-0.56374697
12/07/2019,Alibaba,-0.145674234
12/07/2019,Amazon,-0.544989065
15/07/2019,Costco,-0.601152157
15/07/2019,T K Maxx,-0.242868725
15/07/2019,Gap,-0.277173559
15/07/2019,Etsy,-0.584796463
15/07/2019,Ebay,-0.547944651
15/07/2019,Alibaba,-0.064535516
15/07/2019,Amazon,-0.530914054
16/07/2019,Costco,-0.600598026
16/07/2019,T K Maxx,-0.266226397
16/07/2019,Gap,-0.234381258
16/07/2019,Etsy,-0.605353743
16/07/2019,Ebay,-0.574281447
16/07/2019,Alibaba,-0.051897591
16/07/2019,Amazon,-0.546538885
17/07/2019,Costco,-0.593393048
17/07/2019,T K Maxx,-0.258752657
17/07/2019,Gap,-0.299907121
17/07/2019,Etsy,-0.617473312
17/07/2019,Ebay,-0.641250708
17/07/2019,Alibaba,-0.040358568
17/07/2019,Amazon,-0.571716321
18/07/2019,Costco,-0.582703795
18/07/2019,T K Maxx,-0.359659318
18/07/2019,Gap,-0.326652487
18/07/2019,Etsy,-0.590165979
18/07/2019,Ebay,-0.585568344
18/07/2019,Alibaba,-0.077356498
18/07/2019,Amazon,-0.591624496
19/07/2019,Costco,-0.593788965
19/07/2019,T K Maxx,-0.413850264
19/07/2019,Gap,-0.294558048
19/07/2019,Etsy,-0.58019417
19/07/2019,Ebay,-0.552459167
19/07/2019,Alibaba,-0.073876457
19/07/2019,Amazon,-0.610475809
22/07/2019,Costco,-0.604398473
22/07/2019,T K Maxx,-0.454961047
22/07/2019,Gap,-0.302581943
22/07/2019,Etsy,-0.539079727
22/07/2019,Ebay,-0.517845756
22/07/2019,Alibaba,-0.055377632
22/07/2019,Amazon,-0.5807334
23/07/2019,Costco,-0.604952604
23/07/2019,T K Maxx,-0.412916419
23/07/2019,Gap,-0.303919496
23/07/2019,Etsy,-0.549971971
23/07/2019,Ebay,-0.490757145
23/07/2019,Alibaba,0.019533792
23/07/2019,Amazon,-0.568250347
24/07/2019,Costco,-0.599172571
24/07/2019,T K Maxx,-0.380215083
24/07/2019,Gap,-0.222345558
24/07/2019,Etsy,-0.546443442
24/07/2019,Ebay,-0.490757145
24/07/2019,Alibaba,0.030156971
24/07/2019,Amazon,-0.559346134
25/07/2019,Costco,-0.607327852
25/07/2019,T K Maxx,-0.37554325
25/07/2019,Gap,-0.230369168
25/07/2019,Etsy,-0.536011415
25/07/2019,Ebay,-0.507311582
25/07/2019,Alibaba,0.004881122
25/07/2019,Amazon,-0.597372741
26/07/2019,Costco,-0.594897737
26/07/2019,T K Maxx,-0.309205988
26/07/2019,Gap,-0.192925085
26/07/2019,Etsy,-0.503334683
26/07/2019,Ebay,-0.475707546
26/07/2019,Alibaba,0.031439209
26/07/2019,Amazon,-0.640725365
29/07/2019,Costco,-0.604715156
29/07/2019,T K Maxx,-0.339103927
29/07/2019,Gap,-0.195599907
29/07/2019,Etsy,-0.530028353
29/07/2019,Ebay,-0.450123774
29/07/2019,Alibaba,-6.39E-05
29/07/2019,Amazon,-0.683838282
30/07/2019,Costco,-0.60970361
30/07/2019,T K Maxx,-0.382083145
30/07/2019,Gap,-0.211647127
30/07/2019,Etsy,-0.547210549
30/07/2019,Ebay,-0.464420348
30/07/2019,Alibaba,-0.053545943
30/07/2019,Amazon,-0.703450423
31/07/2019,Costco,-0.640344893
31/07/2019,T K Maxx,-0.421325494
31/07/2019,Gap,-0.198274728
31/07/2019,Etsy,-0.562244985
31/07/2019,Ebay,-0.478718131
31/07/2019,Alibaba,-0.071678654
31/07/2019,Amazon,-0.748183675
01/08/2019,Costco,-0.648738132
01/08/2019,T K Maxx,-0.605388312
01/08/2019,Gap,-0.40421462
01/08/2019,Etsy,-0.545062789
01/08/2019,Ebay,-0.485489604
01/08/2019,Alibaba,-0.208314407
01/08/2019,Amazon,-0.764329843
02/08/2019,Costco,-0.665127674
02/08/2019,T K Maxx,-0.626877921
02/08/2019,Gap,-0.393516189
02/08/2019,Etsy,-0.674389181
02/08/2019,Ebay,-0.524618438
02/08/2019,Alibaba,-0.293482616
02/08/2019,Amazon,-0.80952789
05/08/2019,Costco,-0.723719074
05/08/2019,T K Maxx,-0.781976272
05/08/2019,Gap,-0.421598681
05/08/2019,Etsy,-0.762907961
05/08/2019,Ebay,-0.657805448
05/08/2019,Alibaba,-0.42773723
05/08/2019,Amazon,-0.891400295
06/08/2019,Costco,-0.690385478
06/08/2019,T K Maxx,-0.627811766
06/08/2019,Gap,-0.421598681
06/08/2019,Etsy,-0.740663197
06/08/2019,Ebay,-0.591588606
06/08/2019,Alibaba,-0.358870042
06/08/2019,Amazon,-0.859417751
07/08/2019,Costco,-0.650875677
07/08/2019,T K Maxx,-0.644630288
07/08/2019,Gap,-0.418924287
07/08/2019,Etsy,-0.730384557
07/08/2019,Ebay,-0.589330743
07/08/2019,Alibaba,-0.327000505
07/08/2019,Amazon,-0.851570186
08/08/2019,Costco,-0.646916761
08/08/2019,T K Maxx,-0.517560695
08/08/2019,Gap,-0.37211961
08/08/2019,Etsy,-0.700008971
08/08/2019,Ebay,-0.474202708
08/08/2019,Alibaba,-0.271137357
08/08/2019,Amazon,-0.795931864
09/08/2019,Costco,-0.653725821
09/08/2019,T K Maxx,-0.570817795
09/08/2019,Gap,-0.42427393
09/08/2019,Etsy,-0.724708326
09/08/2019,Ebay,-0.544934973
09/08/2019,Alibaba,-0.32791635
09/08/2019,Amazon,-0.831591711
12/08/2019,Costco,-0.674550195
12/08/2019,T K Maxx,-0.686674543
12/08/2019,Gap,-0.471078179
12/08/2019,Etsy,-0.747106476
12/08/2019,Ebay,-0.587825904
12/08/2019,Alibaba,-0.324436309
12/08/2019,Amazon,-0.863517714
13/08/2019,Costco,-0.635356949
13/08/2019,T K Maxx,-0.516626477
13/08/2019,Gap,-0.405551603
13/08/2019,Etsy,-0.735293739
13/08/2019,Ebay,-0.494519242
13/08/2019,Alibaba,-0.237985862
13/08/2019,Amazon,-0.80797807
14/08/2019,Costco,-0.699569787
14/08/2019,T K Maxx,-0.693038923
14/08/2019,Gap,-0.59544399
14/08/2019,Etsy,-0.779783267
14/08/2019,Ebay,-0.595350099
14/08/2019,Alibaba,-0.274067947
14/08/2019,Amazon,-0.894457584
15/08/2019,Costco,-0.672887547
15/08/2019,T K Maxx,-0.808456697
15/08/2019,Gap,-0.751904812
15/08/2019,Etsy,-0.797118849
15/08/2019,Ebay,-0.610400604
15/08/2019,Alibaba,-0.184137459
15/08/2019,Amazon,-0.875916278
16/08/2019,Costco,-0.652459345
16/08/2019,T K Maxx,-0.696791816
16/08/2019,Gap,-0.670331016
16/08/2019,Etsy,-0.783311738
16/08/2019,Ebay,-0.566756346
16/08/2019,Alibaba,-0.044388059
16/08/2019,Amazon,-0.852739484
19/08/2019,Costco,-0.640504126
19/08/2019,T K Maxx,-0.68177838
19/08/2019,Gap,-0.576722519
19/08/2019,Etsy,-0.786379991
19/08/2019,Ebay,-0.538915315
19/08/2019,Alibaba,0.023013833
19/08/2019,Amazon,-0.81955948
20/08/2019,Costco,-0.66140646
20/08/2019,T K Maxx,-0.685531646
20/08/2019,Gap,-0.624864178
20/08/2019,Etsy,-0.779016218
20/08/2019,Ebay,-0.566003927
20/08/2019,Alibaba,0.003416106
20/08/2019,Amazon,-0.840326946
21/08/2019,Costco,-0.639949231
21/08/2019,T K Maxx,-0.498797719
21/08/2019,Gap,-0.537941167
21/08/2019,Etsy,-0.758152165
21/08/2019,Ebay,-0.53966713
21/08/2019,Alibaba,-0.032665979
21/08/2019,Amazon,-0.809105232
22/08/2019,Costco,-0.606377804
22/08/2019,T K Maxx,-0.369304452
22/08/2019,Gap,-0.432297112
22/08/2019,Etsy,-0.740509752
22/08/2019,Ebay,-0.568261487
22/08/2019,Alibaba,-0.09365752
22/08/2019,Amazon,-0.835705647
23/08/2019,Costco,-0.653171436
23/08/2019,T K Maxx,-0.537270558
23/08/2019,Gap,-0.543290668
23/08/2019,Etsy,-0.760606756
23/08/2019,Ebay,-0.666082968
23/08/2019,Alibaba,-0.228644921
23/08/2019,Amazon,-0.913252571
26/08/2019,Costco,-0.61793787
26/08/2019,T K Maxx,-0.503490046
26/08/2019,Gap,-0.615503443
26/08/2019,Etsy,-0.768430747
26/08/2019,Ebay,-0.613409979
26/08/2019,Alibaba,-0.203735465
26/08/2019,Amazon,-0.886131034
27/08/2019,Costco,-0.507722853
27/08/2019,T K Maxx,-0.507244058
27/08/2019,Gap,-0.722484766
27/08/2019,Etsy,-0.771038783
27/08/2019,Ebay,-0.643508571
27/08/2019,Alibaba,-0.198240679
27/08/2019,Amazon,-0.896049756
28/08/2019,Costco,-0.491016629
28/08/2019,T K Maxx,-0.394640115
28/08/2019,Gap,-0.685041253
28/08/2019,Etsy,-0.756771454
28/08/2019,Ebay,-0.561489108
28/08/2019,Alibaba,-0.174796518
28/08/2019,Amazon,-0.892640108
29/08/2019,Costco,-0.469353033
29/08/2019,T K Maxx,-0.320509758
29/08/2019,Gap,-0.678354769
29/08/2019,Etsy,-0.755850961
29/08/2019,Ebay,-0.528380233
29/08/2019,Alibaba,-0.077173441
29/08/2019,Amazon,-0.861432583
30/08/2019,Costco,-0.483715602
30/08/2019,T K Maxx,-0.360858858
30/08/2019,Gap,-0.694402274
30/08/2019,Etsy,-0.780550316
30/08/2019,Ebay,-0.535931624
30/08/2019,Alibaba,-0.036512413
30/08/2019,Amazon,-0.875676786
03/09/2019,Costco,-0.505220219
03/09/2019,T K Maxx,-0.426544367
03/09/2019,Gap,-0.72114764
03/09/2019,Etsy,-0.81874995
03/09/2019,Ebay,-0.577460646
03/09/2019,Alibaba,-0.084499636
03/09/2019,Amazon,-0.85658598
04/09/2019,Costco,-0.472924695
04/09/2019,T K Maxx,-0.414345507
04/09/2019,Gap,-0.651609545
04/09/2019,Etsy,-0.821051097
04/09/2019,Ebay,-0.58501113
04/09/2019,Alibaba,-0.049333395
04/09/2019,Amazon,-0.841397782
05/09/2019,Costco,-0.466179072
05/09/2019,T K Maxx,-0.285790557
05/09/2019,Gap,-0.533929363
05/09/2019,Etsy,-0.821818204
05/09/2019,Ebay,-0.497422252
05/09/2019,Alibaba,0.035102307
05/09/2019,Amazon,-0.784899954
06/09/2019,Costco,-0.412298168
06/09/2019,T K Maxx,-0.251071728
06/09/2019,Gap,-0.551314136
06/09/2019,Etsy,-0.854341549
06/09/2019,Ebay,-0.529890511
06/09/2019,Alibaba,-0.006108171
06/09/2019,Amazon,-0.795058384
09/09/2019,Costco,-0.450070545
09/09/2019,T K Maxx,-0.190077802
09/09/2019,Gap,-0.40421462
09/09/2019,Etsy,-0.815681697
09/09/2019,Ebay,-0.452116628
09/09/2019,Alibaba,0.013855949
09/09/2019,Amazon,-0.798101699
10/09/2019,Costco,-0.46594086
10/09/2019,T K Maxx,-0.177879687
10/09/2019,Gap,-0.34804935
10/09/2019,Etsy,-0.815221479
10/09/2019,Ebay,-0.5374416
10/09/2019,Alibaba,-0.037244921
10/09/2019,Amazon,-0.81331806
11/09/2019,Costco,-0.5160124
11/09/2019,T K Maxx,-0.198523023
11/09/2019,Gap,-0.231706151
11/09/2019,Etsy,-0.782391303
11/09/2019,Ebay,-0.565379328
11/09/2019,Alibaba,-0.017097744
11/09/2019,Amazon,-0.809880249
12/09/2019,Costco,-0.522360067
12/09/2019,T K Maxx,-0.193831441
12/09/2019,Gap,-0.2410676
12/09/2019,Etsy,-0.748487188
12/09/2019,Ebay,-0.535931624
12/09/2019,Alibaba,0.022281325
12/09/2019,Amazon,-0.780912858
13/09/2019,Costco,-0.506410773
13/09/2019,T K Maxx,-0.209783194
13/09/2019,Gap,-0.233043705
13/09/2019,Etsy,-0.718111602
13/09/2019,Ebay,-0.529890511
13/09/2019,Alibaba,0.039314855
13/09/2019,Amazon,-0.78684427
16/09/2019,Costco,-0.531882969
16/09/2019,T K Maxx,-0.317695181
16/09/2019,Gap,-0.325315504
16/09/2019,Etsy,-0.703077225
16/09/2019,Ebay,-0.535176183
16/09/2019,Alibaba,0.00085191
16/09/2019,Amazon,-0.831225378
17/09/2019,Costco,-0.510299117
17/09/2019,T K Maxx,-0.274530013
17/09/2019,Gap,-0.370782342
17/09/2019,Etsy,-0.672241421
17/09/2019,Ebay,-0.517809193
17/09/2019,Alibaba,0.036201208
17/09/2019,Amazon,-0.810500049
18/09/2019,Costco,-0.502205236
18/09/2019,T K Maxx,-0.238872869
18/09/2019,Gap,-0.406888872
18/09/2019,Etsy,-0.67837787
18/09/2019,Ebay,-0.530645046
18/09/2019,Alibaba,0.054516976
18/09/2019,Amazon,-0.817671489
19/09/2019,Costco,-0.538707316
19/09/2019,T K Maxx,-0.221043737
19/09/2019,Gap,-0.460379462
19/09/2019,Etsy,-0.684207545
19/09/2019,Ebay,-0.527625094
19/09/2019,Alibaba,0.062942353
19/09/2019,Amazon,-0.811979569
20/09/2019,Costco,-0.550372348
20/09/2019,T K Maxx,-0.375872667
20/09/2019,Gap,-0.507183996
20/09/2019,Etsy,-0.663650323
20/09/2019,Ebay,-0.530645046
20/09/2019,Alibaba,0.100489453
20/09/2019,Amazon,-0.85049935
23/09/2019,Costco,-0.540770722
23/09/2019,T K Maxx,-0.340215522
23/09/2019,Gap,-0.47375243
23/09/2019,Etsy,-0.66165595
23/09/2019,Ebay,-0.539706715
23/09/2019,Alibaba,-0.000796721
23/09/2019,Amazon,-0.862982403
24/09/2019,Costco,-0.538072677
24/09/2019,T K Maxx,-0.329893296
24/09/2019,Gap,-0.508521264
24/09/2019,Etsy,-0.717497939
24/09/2019,Ebay,-0.591052243
24/09/2019,Alibaba,-0.100251208
24/09/2019,Amazon,-0.924538163
25/09/2019,Costco,-0.53331148
25/09/2019,T K Maxx,-0.309249215
25/09/2019,Gap,-0.50183535
25/09/2019,Etsy,-0.746646259
25/09/2019,Ebay,-0.61521488
25/09/2019,Alibaba,-0.006657622
25/09/2019,Amazon,-0.886891863
26/09/2019,Costco,-0.535295142
26/09/2019,T K Maxx,-0.337399828
26/09/2019,Gap,-0.533929363
26/09/2019,Etsy,-0.755850961
26/09/2019,Ebay,-0.639377214
26/09/2019,Alibaba,-0.037061864
26/09/2019,Amazon,-0.927031978
27/09/2019,Costco,-0.553625544
27/09/2019,T K Maxx,-0.373996407
27/09/2019,Gap,-0.508521264
27/09/2019,Etsy,-0.749561067
27/09/2019,Ebay,-0.680906539
27/09/2019,Alibaba,-0.20227017
27/09/2019,Amazon,-0.947306271
30/09/2019,Costco,-0.536485441
30/09/2019,T K Maxx,-0.288605506
30/09/2019,Gap,-0.484450577
30/09/2019,Etsy,-0.723634446
